Date,Score,Reviews
"Dec 17, 2023",POSITIVE,One of THE BEST that Toho has ever put out by far!  Exceedingly impressed with what they did to the king! Great music! Total package is well done.
"Dec 17, 2023",POSITIVE,Great movie made the old fashion way!
"Dec 17, 2023",POSITIVE,"What a freking great movie!!! Unique story line and character development, Attention to details in the storyline is amazing. Highly recommend this movie, a must see."
"Dec 17, 2023",POSITIVE,I died. I literally died. But the movie convinced me so hard to keep on living that I had to return and rate this fiver stars.
"Dec 17, 2023",POSITIVE,I made an account just to review this movie. This is one of the best movies that I have ever seen and puts current western Hollywood to shame. I cannot praise this movie enough. Congratulations Japan on a masterpiece of a film!
"Dec 17, 2023",POSITIVE,"Godzilla Minus One brings an menacing Godzilla and it shows how terrifying this gigantic monster is. Every character in this movie has a good story arc and whenever a character in the movie has an emotion, you can fell their pain. The plan to take down Godzilla was extremely creative. An absolute watch"
"Dec 17, 2023",POSITIVE,"Great fun, everything we love about Godzilla! Well done."
"Dec 17, 2023",POSITIVE,"Absolute masterpiece. Who knew Godzilla could bring such heart, passion, and intensity. A must see on the big screen. If this film doesn't get Oscar considerations, the Academy will lose whatever credibility it has left."
"Dec 17, 2023",POSITIVE,"I think this was probably one of the best action movies Ive ever seen. The effects were impeccable. The acting was superb. It had a beautiful and touching storyline, something you would not expect in an action movie like this. Id be willing to go see this more than a few times at the theater because it was money well spent and, just an incredible movie."
"Dec 17, 2023",POSITIVE,"THE MOVIE WAS INTERTAINING AND EXELENT.   
5  STARS.
WOULD SEE AGAIN."
"Dec 17, 2023",POSITIVE,"Spanish: Es una de las mejores películas de godzilla que eh visto

English: It's one of the best Godzilla movies I've ever seen"
"Dec 17, 2023",POSITIVE,This movie surpassed my expectations. Truly the best film of 2023 and one of the best Godzilla movies ever made!
"Dec 17, 2023",POSITIVE,Absolutely the  Best movie i see on 2023 and possibly one of the best godzilla movies
"Dec 17, 2023",NEGATIVE,"A visual feast that lacks emotional depth and strong character development. Godzilla Minus One forgets the cardinal rule show, don't tell as the film develops its characters mostly through dialogue. Excessive exposition nullifies the impact of emotional moments since the audience is told the emotional state of a character instead of showing us through the actions of a character or through dialogue with subtext. Nevertheless, the eponymous Godzilla is beautifully realized through stunning effects and creative cinematography. If you prefer the power of western storytelling, the plot may not grab your attention, but the well-choreographed action and destructive capabilities of Godzilla will keep you somewhat engaged."
"Dec 17, 2023",POSITIVE,"I do not think I have been this surprised and completely blown away impressed than this movie. For anyone worried about the length, the reading subtitles, and the small budget of the film STOP WORRYING AND GO SEE IT!!!! Trust me I had my doubts but this is not something you want to miss and the $8 movie ticket and one gallon of gas you may use up is more than worth it."
"Dec 16, 2023",POSITIVE,"Excellent movie! Great fun! Not perfect - the plot loses credibility about 15 minutes from the end. But great 1950's style retro movie, Sci-FI movie and monster movie. The film also deals with Post Traumatic Stress Disorder and mental illness - unusual in a lead character - a brave move.  Symbolism of Godzilla as the nuclear bomb, the Japanese people had to face twice. The movie is perhaps a little more emotional than western audiences are used to. However, still great fun to watch"
"Dec 16, 2023",POSITIVE,Had high hopes going in and Godzilla Minus One exceeded them. More soul and thought than any of the nonsense put out in the Monster Universe. Is among my favourite foreign language films
"Dec 16, 2023",POSITIVE,The B&W version of this amazing flick is an awesome homage to the King of Monsters. The deffinitive Godzilla presentation.
"Dec 16, 2023",POSITIVE,The best Godzilla movie ever made!
"Dec 16, 2023",POSITIVE,"an absolute masterpiece, essential viewing for fans of kaiju and godzilla!"
"Dec 16, 2023",POSITIVE,"Saw this in theaters on opening weekend when it released here in Canada, went with my best friend as a way to rekindle our friendship, and BOY DID IT! TOHO has blessed the cinemas with another masterpiece, that easily trumps the Legendary Pictures version of Godzilla! An absolute must see, would definitely watch again!"
"Dec 16, 2023",POSITIVE,Took me back to when I was a kid and watched the old Godzilla movies. It had a good story. Had some humor. Not over the top CGI. My 16 year old daughter loved it…..except for the crying kid. Said she annoyed her. lol
"Dec 16, 2023",POSITIVE,Brilliant in every way! The best Godzilla film ever made.
"Dec 16, 2023",POSITIVE,One of the best Godzilla movie ever made
"Dec 16, 2023",POSITIVE,This film is a must watch all of the characters are compelling in their own way the jokes in this film are funny and Godzilla mwah chefs kiss.Now the only gripe with the film is that the end is really predictable with the fact that the main character who is shown to kamikaze into Godzillas mouth to kill him is alive because he ejects himself at the last minute
"Dec 16, 2023",POSITIVE,"The movie was set in 1945 post WWII.  Although subtitled, it was easy to follow and action-packed.  Took my 13 yr old and he had no issues following along.  We both enjoyed it."
"Dec 16, 2023",POSITIVE,"Excelente filme! Muito bem escrito, roteirizado e dirigido! Apesar do baixo orçamento, o filme apresenta uma qualidade maravilhosa! Excelente diversão no cinema!"
"Dec 16, 2023",POSITIVE,"I am a lifelong Godzilla fan. I've seen every single Godzilla movie, watched them all in order, literally written a thesis about Godzilla for my degree and did presentations on the franchise... To say I love this franchise is an understatement. 

This... This is the best Godzilla movie that has EVER been made. Ever. This movie is amazing. It has everything you'd expect from a Godzilla movie (it isn't Godzilla if it doesn't have a little bit of ridiculousness and cheesiness, which I LOVED to see). However... it goes so much deeper. The human story was moving and unexpected, showed the real side of PTSD and loss, and actually made me cry more than once (I don't cry at movies). The animation of Godzilla is phenomenal, and the new effect of his nuclear breath was shocking, intimidating, and incredible. 2023 finally allowed for a serious Godzilla movie that does Godzilla, his power, his terror, his majesty, his destruction, and his horror all true justice. Having such a fantastic and moving human story only elevated this movie more. 

My review does this movie no justice. None at all. It is now my favorite movie of my life. Thank you, Japan, for making and sharing such an incredible story with us. This is how Godzilla was always meant to be. Perfection."
"Dec 16, 2023",POSITIVE,YES! That's what Im talking about! Had the same budjet as There's Something in the Barn and was awesome! There's Something in the Barn was not! That one is awful! Godzilla Minus One clearly had a passionate crew and takes movie making seriously!
"Dec 16, 2023",POSITIVE,The best film I watched this year. I felt obliged to register just to write this review. Master piece.
"Dec 16, 2023",POSITIVE,"With a budget of $15,000,000, it really goes to show what someone is capable of using for. Best foreign movie I have seen after godzilla 2000. I recommend this movie to anyone, godzilla fan or not"
"Dec 16, 2023",POSITIVE,absolutely deserve it to see
"Dec 16, 2023",POSITIVE,I loved it it was very realistic
"Dec 16, 2023",POSITIVE,An absolute must see!!!
"Dec 16, 2023",POSITIVE,This movie is dull of emotions good story telling and makes you want to participate in the downfall of Godzilla. I wish hollywood would understand and remember how cinema is supposed to be made
"Dec 16, 2023",POSITIVE,"Really emotional with decent pacing. Whenever I thought things were getting slow, a CG scene would show up next. The characters are not perfect but they all fill their role. Everything came to a satisfying ending."
"Dec 16, 2023",POSITIVE,"Excellent movie, best Godzilla movie I've seen."
"Dec 16, 2023",POSITIVE,"Scripted with creativity and heart, taking place in beautiful scenery and sets, engagingly shot and accompanied by a phenomenally dreadful and energetic score, this addition to the franchise delivers lots of moving movements in the storyline as well as drastic action and tension as soon as the infamous lizard himself steps onto the scene. Ryûnosuke Kamiki's performance is shockingly touching, especially during his emotional outbreaks, while Godzilla is designed and written in a successfully horrifying way. The movie starts with a surprisingly strong scene, starring a truly scary juvenile Godzilla and a cast that reacts to him accordingly in authentic panic. The characters are interestingly written, especially the protagonist, and mostly well casted, including Sakura Andô which was a smart choice for her role. Godzilla's writing and design is terrifyingly crafted, sharing some similarities with the ones from the older movies. The atomic breath and following explosion scenes are intense theatrical feasts, with its sound design and visuals. Even though there are such great qualities to offer there are some disappointments as well. A scene which seems to be some sort of an american broadcast with a montage of clips felt really out of place and totally unnecessary, adding nothing new or interesting to the plot which the audience didn't know already. There is also another montage including the main characters passing some time together which could have been handled better, with a tone that would have fit the rest of the movie and a better soundtrack. Now coming to the obvious; the movement animations on the fully grown Godzilla are too often stiff and puppet-like when he doesn't attack or swim. One scene in particular stuck with me, in which the hero flies his plane into the monsters mouth, however Godzilla stays completely frozen and motionless, even with the massive impact. That's a bit of letdown but it essentially doesn't ruin the authenticity of the monster. The effects and the rest of the production are absolutely impressive for the budget of only $15M, nonetheless."
