Date,Review,Score
"Jun 26, 2023",This movie is worst than an Indian movie and The film insults the intelligence of the audience.,NEGATIVE
"Jun 26, 2023",Worst fast and the furious. Please stop making these. So bad.,NEGATIVE
"Jun 26, 2023","This movie is annoying to watch , You watch constantly as this  "" villian"" they created jumps around the screen always being one step ahead of the main charecters . And speaking of the villain,  they gave him the most annoying personity.   He is stuck on ""  iM sO QUirKy. "" for the entire movie .  Like there is a point where he talks to these dead guy's where he tapes their eyes open . Why does he do this ? No clue . They just chalk up all his quirkiness as to him just being insane .  Like this is like something Harley Quinn would do , minus the Harley Quinn charm and instead being done by some dude who switchs around his outfit and dresses like a little girl because he is so "" QUirKy "" .",NEGATIVE
"Jun 26, 2023","This movie is definitely one of my favorites in the franchise. I loved the high stakes and story. It felt like there was more storytelling than the past few films. Jason Momoa carries the story, but Vin Diesel’s acting was a bit better. This movie had the best acting I’ve personally seen from John Cena so far. It really felt like he had a different character. Brie Larson’s acting was a weak unfortunately. Overall, loved this movie. Watch it if you haven’t already! I can’t wait for part 2. This was the most emotional out of the franchise I’ve seen. The only negative for me was that the first act isn’t much of a strong beginning.",POSITIVE
"Jun 26, 2023",Unexpected and great characters. Loved it!,POSITIVE
"Jun 26, 2023",Las inconsistencias de la peli es absurda por dios cierren la saga ya,NEGATIVE
"Jun 26, 2023",MUST SEE!!Best Ever!,POSITIVE
"Jun 26, 2023",me encanta pero ya esta perdiendo su esencia pero muy buena saga quiero ver las demas,POSITIVE
"Jun 25, 2023","Honestly, it was pretty good! I loved everything about this. I just wish it didn't end like that. No spoilers here though!",POSITIVE
"Jun 25, 2023","All in all a good action / car movie 
The bad Guy cant take him seriesly he dosent have the Bad guy vibe more like a funny Guy trying to be bad... 
Also i know this is a movie but Come on how can he have planned  all the things he did  and the timeing of all the stuff No one can time all the things he did kinda ruins the movie a bit  o Dons friends comes to help Dont worry i had that planned  Don drives of the dam survives the exsplosion i had that planned come on bhaa so lame tbh  but still hope part 2 will be a bit more realistic",NEUTRAL
"Jun 25, 2023","Si sigues esta franquicia y no te importa los problemas de pantalla verde o que cada personaje que muera reviva es para ti, es una pelicula para pasar el tiempo y cumple con entretener",NEGATIVE
"Jun 25, 2023","I can say it was the best series after fast 7. It's definitely a worth watching movie with actions and it also rewind back the highlights of the whole series. Every characters have their own way to shine, especially the charming villain, Dante, the character portrayed by Jason Momoa. I would say this movie had fulfilled my visual satisfaction. Looking forward for the next!",POSITIVE
"Jun 25, 2023",How do you top going to space? This movie answers that with a variety of insane action set pieces.,POSITIVE
"Jun 25, 2023",Very good movie a little over the top,NEUTRAL
"Jun 25, 2023","I think the movie is great, as great as the previous one!",POSITIVE
"Jun 25, 2023",Never doubt their jaw-dropping action sequences!!! THE STUNTS ARE ALWAYS THE MIND BLOWING part where i just cant get enough!!! Totally recommend to those who simply obsessed with stunts and heart pounding story plot!!!,POSITIVE
"Jun 25, 2023",Good action and that’s about all. Car scenes have become unrealistic and bringing characters back shouldn’t be and definitely gotten away from what first few movies were about. Decent watch.,NEGATIVE
"Jun 25, 2023","Fast X continues the franchise's mission to scale bigger and campier heights, and there are moments that will have you full-volume hooting and hollering in your seat, but it's undone by the gravest sin of this cinematic universe: it breaks up the family.",POSITIVE
"Jun 25, 2023","Fast and Furious always does a good job of connecting to past movies. This film had plenty of good action and Jason Mamoa does a great job making the audience hate his character. However, it is the same ole cliff hangers and always leaves the viewers wondering who is alive and who isn’t. All in all, it is a solid film. ",POSITIVE
"Jun 25, 2023","I'm an old fan of the F&F franchise. I will try to be honest. This is absolutely the worst film of the saga, even worse than when they went to space because at least in that film, they made me laugh and seemed to be deliberately making a parody of themselves. I also appreciated it but, unfortunately, everything was lost in this film. There is no plot, dead characters reappearing, ridiculous dialogues, lack of coherence in scenes and script. For the first time, with F&F, I played with the phone, waiting for it to finish to see what else would happen.
Questions: Why does Momoa acts like the Joker? I'd say this kind of approach would be best left to Ledger and Phoenix.
How does Momoa get alla info and photos of the gang that shouldn't exist because they were taken in private moments?
How does he finds Cypher in ten minutes?
Why (and this happens since few films) do the members of Dom's gang seem to have got Jason Bourne skills? But weren't they all street racers?
You know? As Master Morricone said ""the musical notes are seven, it is hard to create, always, something totally new"" but, in this case was enough to me to create something good.
The biggest question I leave is this. We know that Paul is dead but in this movie it seems ridicoulous how it seems he doesn't exists. Mia is there, the villain is trying to kill all family.... So what? I am sad to say that this franchise ended when Paul passed away.
Let's wait the last episode (because I am still a fan) and see how they will close the franchise.",NEGATIVE
"Jun 25, 2023",It was terrible! Not even for the effects or resurrecting characters… even if you turn off your brain still terrible!,NEGATIVE
"Jun 25, 2023",Rating is strictly based off Jason Momoa giving this movie some personality and fun.,POSITIVE
"Jun 25, 2023",Very good this movie,POSITIVE
"Jun 25, 2023",Action packed movie!,POSITIVE
"Jun 25, 2023",More Greater than I expected. Thanks a Million Keep Them coming I Truly Enjoy Everyone,POSITIVE
"Jun 25, 2023",Don't like how they ended it,POSITIVE
"Jun 24, 2023","The best fast and furious movie since Fast5. After an abysmal previous performance it feels like the ‘family' is back. Personally I believe that some continuity is what's been lacking in the franchise, this looks like a step in the right direction and above all else it leaves you wanting more. Dare I say it, I'm looking forward to the next instalment.",POSITIVE
"Jun 24, 2023","Appalling, just waisted my money watching this film. Finish the franchise it's done.",NEGATIVE
"Jun 24, 2023",Really loved this movie. It had a lot of action in it was great.,POSITIVE
"Jun 24, 2023",Best part about this movie is Jason Momoa. His performance is a lot of fun. Otherwise same old same old.,NEUTRAL
"Jun 24, 2023","""Fast X"" delivers an adrenaline-fueled joyride with heart-stopping action and mind-blowing stunts. The film ignites the screen with its high-octane racing sequences and jaw-dropping visual effects. The charismatic cast keeps the pedal to the metal, creating a thrilling experience for fans of the franchise. Buckle up for pure exhilaration!",POSITIVE
