Date,Score,Reviews
"Feb 17, 2023",POSITIVE,The movie was a great way to bring the shrek/puss in boots series back to life. This movie is fun and great for shrek fans
"Feb 17, 2023",POSITIVE,perfect movie. the animation and story are not what i expected. Everything was better than i cud ever dream of
"Feb 17, 2023",POSITIVE,"El gato con botas: el ultimo deseo es la revolucion de Dreamworks, se la destaca por una animacion increible, un villano muy intimidante y con una trama en donde los niños y adultos disfrutan, para mi fue increible"
"Feb 17, 2023",POSITIVE,"Amazing movie, I can't describe it with just words"
"Feb 17, 2023",POSITIVE,Being hearing impaired I wish the volume could be a tad louder
"Feb 17, 2023",POSITIVE,"Puss In Boots: The Last Wish is the best film in the Shrek Franchise since Shrek 2. The story is great, The writing is amazing, The animation is absolutely stunning, the characters are well written, The callbacks and references to Shrek are nice and the themes are very deep and thought provoking. This is easily a Top 3 DreamWorks Movie and for that I'm giving this a 9.5-10/10 YEAH IT'S THAT GOOD!"
"Feb 17, 2023",POSITIVE,"WOW!! WHO IS YOUR FAVORITE FEARLESS HERO?? PUSS IN BOOTS!! Let me say, the animation is fantastic! Having the animation blend with the water brush aesthetic was pleasing for the eyes. The characters were so much fun, especially the villains in the film. The story was well written, making it seem it took a long time to carefully write such a compelling story. This overall movie was such a treat for the Shrek universe and makes me excited to see what Dreamworks will offer in the future!"
"Feb 17, 2023",POSITIVE,An absolute treat to watch on the big screen. Mind blowing CGI & the sequel is way better than the previous one. Death The Big Bad Wolf was one of the most scariest villians ever made by Dreamworks. Absolute must watch❤️❤️❤️💖💖💖🤗🤗🤗
"Feb 17, 2023",POSITIVE,"Once the film finished, and the lights turned on, I turned to my partner and said: ""This had no right to be this good?!"" 

5 stars!"
"Feb 17, 2023",POSITIVE,"A fantastic movie the animation is superb, mimicking some of the animation style of Spider-Man into the spider verse it is beautiful visually and as a story in whole. It departs from visual style of the 1st and Shrek style with a deep story about life much more than I expected from this movie I was not anticipating feeling some of emotions I did going into this movie. I would highly recommend. What it takes from in humor from the first movie it has double the heart and depth."
"Feb 17, 2023",POSITIVE,"As a cartoon movie lover, I have watched the movie called Puss in Boots, The Last Wish. I have watched the last Puss in Boots movie in 2011. It seems like it brings back our childhood memories. Due to the technology, the animation is better than the last movie 10 years ago. Puss in Boots is a cat with boots, a brave hero with nine lives. The movie starts with a fighting scene, and he lost the eighth life in the opening battle, and he only has one life. He started to be afraid to die and he wanted to find the wishing star that can give him back his nine lives.

On his journey finding the last wishing star, there are a lot of adventures awaiting and he meet unexpected characters, the one is his lover and the other is a dog, he named him Pero or Perito which means dog in Spanish. His life story shocks to the audience, but he has positive thinking about everything he faced in his life. Apart from Puss in Boots, there are villains who are trying to find the wishing star. There is also a villain is the Big Bad Wolf named Death who is trying to take Puss in Boots&#39;s life instead of trying to find the wishing star. If you watch the whole movie, you will know Death is not a villain. The fighting scene between Death and Puss in Boots is epic. Every time Death appears, it makes my bone chill. His style and background music are so artistic.

It is interesting that who got the wishing star, and you will find out because it is unexpected plot twist. Overall, this movie is really good and more than a just fun cartoon movie that a family gather and watch. The animation style and the story line of the movie are great, and I want to say Puss in Boots is coming back with great success."
"Feb 17, 2023",POSITIVE,"Excelente peli muy entretenida y hasta con mensajes importantes para ninos y adultos. Ojalá el final de la película se cumpla, urgen películas animadas de calidad!!"
"Feb 17, 2023",POSITIVE,Very cute and fun movie. Antonio Banderas did a great job reprising the role. Could've used a few more cameos.
"Feb 17, 2023",POSITIVE,WOOOOOOOOOOOO and amazing action perfect for all ages outsatnding animation story characters voice acting scens and writing BRAVO DREAMWORKS BRAVO!!
"Feb 17, 2023",POSITIVE,"I don’t think I liked it as much as everyone else, but yea it good"
"Feb 17, 2023",POSITIVE,I CRIED ITS AMAZING LITERALLY THE WRITING THE VISUALS THE DAM CAST WAS STACKED THE SHREK UNIVERSE IS BACK AND THRIVING.
"Feb 17, 2023",POSITIVE,"Dreamworks is back! Puss in Boots 2 is AMAZING! An excellent animation, with a beautiful story and a perfect villain! My rating for this movie is 10/10."
"Feb 17, 2023",POSITIVE,Much better than a Shrek spinoff deserves to be... Really quite good.
"Feb 17, 2023",POSITIVE,"It was a great movie the graphic animations, the story, and the fights were too good. It is worth watching the movie."
"Feb 17, 2023",POSITIVE,"It was perfect, down to the last minute detail."
"Feb 17, 2023",POSITIVE,A sequel that goes beyond the first one. it's a beautiful movie
"Feb 16, 2023",POSITIVE,"just perfect: no boring seen, all the characters are intresting, the story is fluid.
no mistake let's go dreamworks"
"Feb 16, 2023",NEGATIVE,"A great continuation of the Shrek franchise but for a children's film it wasn't so great the character ""Death"" made the children in the cinemas I was in all scared"
"Feb 16, 2023",POSITIVE,It was amazing. For sure the best-animated film of 2022. The fight scenes were great and I thought it was very funny
"Feb 16, 2023",POSITIVE,OMG THIS WAS SOOO FRICKING GOOD
"Feb 16, 2023",POSITIVE,Amazing animation style the story and characters are amazing 100% reccomend
"Feb 16, 2023",POSITIVE,Honestly I was so impressed with the movie! I took my ten year old daughter to see it and we both really loved it! It was filled with clever lines and fun scenes but also really heartwarming moments about friendship and family. The animation was really well done but the style during action scenes changed to being similar to Into the Spiderverse which I thought was strange at first but still looked good. The voice acting and characters were all well written and all had their own character development which was meaningful. Definitely watch this movie as it's really great!
"Feb 16, 2023",POSITIVE,"Excellent story involving all feelings, lots of fun."
"Feb 16, 2023",POSITIVE,A great movie for the family. A wholesome story with a good message and a lot of funny moments!
"Feb 16, 2023",POSITIVE,"Cutting themes, great humour, excellent vocal performances, and gorgeous animation."
"Feb 16, 2023",POSITIVE,"I liked this Movie. Good Animation & Story line, etc...."
"Feb 16, 2023",POSITIVE,"My family and I all enjoyed it, as well as my pets. I would watch it again because the topics, story, and animation were all so fantastic. In short, you should watch it if you haven't already! 9.5/10 for sure. Who is your favorite fearless hero? Puss in Boots, I say!"
"Feb 16, 2023",POSITIVE,um filme visualmente lindo e que consegue prender o espectador
"Feb 16, 2023",POSITIVE,They better do a Shrek 5 after that tease at the end!!
"Feb 16, 2023",POSITIVE,Can we all agree there will never be a villain like death…
"Feb 16, 2023",POSITIVE,"PUSS always brings it home! Fun cast, fast paced and at a some points I didn't even feel like I was watching animation. I really was immersed in the story."
"Feb 16, 2023",POSITIVE,This movie was funny and hilarious even for parents. There is a bit of scary moments where they encounter death so you need to think about that before you bring your child. My daughter is 7 and was scared and I even thought it was a little scary!
"Feb 16, 2023",POSITIVE,"One of the best movie seen after a long time. Must see. Puss in boots is absolutely magnificent. Story, animation, cast, direction is top notch. Would recommend everyone to watch this movie."
"Feb 16, 2023",POSITIVE,Muito melhor que o primeiro filme!
